Wall time,Step,Value
1575845870.3282306,0,0.6942843198776245
1575845893.938303,0,0.5664042234420776
1575845896.8603933,0,0.582578182220459
1575845907.5866141,0,0.5171537399291992
1575845922.1199222,0,0.45966899394989014
1575845944.705824,0,0.4214519262313843
1575846004.5006216,0,0.35611724853515625
1575846007.442268,0,0.40870556235313416
1575846016.255275,0,0.3807033896446228
1575846077.1070178,0,0.3494068384170532
1575846082.0255687,0,0.38232749700546265
1575846102.6699278,0,0.311670184135437
1575846114.4396706,0,0.32988452911376953
1575846120.33378,0,0.33090445399284363
1575846154.679426,0,0.27260637283325195
1575846156.6329322,0,0.30705317854881287
1575846164.4867272,0,0.29452741146087646
1575846192.946172,0,0.31453031301498413
1575846212.5639894,0,0.2867523431777954
1575846266.0249352,0,0.2922242283821106
1575846287.3669252,0,0.2552855312824249
1575846305.0894005,0,0.2765920162200928
1575846318.8563125,0,0.29356399178504944
1575846380.0975766,1,0.2770038843154907
1575846406.6393082,1,0.2415478229522705
1575846422.3585038,1,0.2867586612701416
1575846429.2482517,1,0.2713353633880615
1575846430.2366676,1,0.25441351532936096
1575846462.6871197,1,0.25847864151000977
1575846476.4490767,1,0.25233155488967896
1575846489.2600195,1,0.30715125799179077
1575846503.0514855,1,0.25659438967704773
1575846512.8936105,1,0.2613102197647095
1575846555.2002645,1,0.2657213807106018
1575846563.0627518,1,0.283905953168869
1575846570.9329402,1,0.24683117866516113
1575846596.518303,1,0.2723754644393921
1575846605.3818123,1,0.2516430914402008
1575846609.3127842,1,0.25705182552337646
1575846611.2783961,1,0.25696447491645813
1575846625.0456576,1,0.2677302956581116
1575846627.0123816,1,0.23320749402046204
1575846633.8891573,1,0.25176703929901123
1575846641.7570674,1,0.2766333222389221
1575846647.6687093,1,0.2552573084831238
1575846675.2125962,1,0.24225547909736633
1575846782.5424418,1,0.24445489048957825
1575846799.2793891,1,0.22043919563293457
1575846808.1651256,1,0.24821284413337708
1575846809.1488469,1,0.2445332556962967
1575846815.060835,1,0.23169934749603271
1575846820.9608824,1,0.230782151222229
1575846839.038116,2,0.2111094743013382
1575846842.0030258,2,0.39990490674972534
1575846850.855548,2,0.27563464641571045
1575846899.0988388,2,0.2523355484008789
1575846902.0642505,2,0.23881331086158752
1575846907.969594,2,0.26823142170906067
1575846913.8767004,2,0.22740183770656586
