Wall time,Step,Value
1573082490.7530372,474,nan
1573082504.7173607,2486,173.0
1573082518.686319,4492,142.6666717529297
1573082534.354128,6711,167.5
1573082539.6238005,7463,167.5
1573082552.379716,9260,169.6666717529297
1573082564.5455155,10966,162.125
1573082571.689363,11969,162.125
1573082601.8119454,16116,161.0
1573082629.4675126,20062,166.14285278320312
1573082632.9063234,20539,166.14285278320312
1573082645.6352248,22330,181.875
1573082662.521332,24727,164.36842346191406
1573082666.1938963,25253,164.36842346191406
1573082714.6134772,31936,198.25
1573082723.4622798,33181,195.4642791748047
1573082742.799767,35953,196.1999969482422
1573082747.7281594,36659,196.1999969482422
1573082755.4523323,37764,195.83871459960938
1573082762.9415014,38840,195.83871459960938
1573082799.2981513,43993,190.05882263183594
1573082816.4517498,46413,190.08570861816406
1573082935.3702953,52906,253.8300018310547
1573083054.5419283,56521,300.989990234375
1573083127.2379608,58746,331.6600036621094
1573083314.0540571,64521,447.5799865722656
1573083390.2053056,66787,500.45001220703125
1573083398.3693414,67021,496.3999938964844
1573083412.3241072,67440,510.760009765625
1573083517.67898,70656,562.1500244140625
1573083543.3562174,71428,587.6500244140625
1573083595.8576035,73009,621.3900146484375
1573084049.7558863,86780,762.9299926757812
1573084052.4970367,86865,767.8900146484375
1573084069.6764908,87393,769.3300170898438
1573084285.4061189,93901,785.280029296875
1573084435.1747558,98474,790.4199829101562
1573084549.8093567,101943,785.7100219726562
1573084628.8048744,104334,800.1199951171875
1573084676.6901343,105774,804.47998046875
1573084745.3371387,107837,803.4099731445312
1573084861.9355195,111323,820.02001953125
1573085000.0360162,115518,817.52001953125
1573085050.789765,117047,825.3800048828125
1573085088.8194828,118190,816.6099853515625
1573085188.432397,121192,822.1699829101562
1573085477.6952653,130071,838.6799926757812
1573085618.98639,134389,846.0
1573085621.7121625,134474,846.0
1573085787.1479752,139449,850.760009765625
1573085804.7847257,139975,850.52001953125
1573085807.487405,140055,850.52001953125
1573085830.7350283,140750,861.9299926757812
1573085901.4768703,142892,883.3800048828125
1573085947.0123887,144285,880.1799926757812
1573086025.7697253,146696,878.030029296875
1573086157.7622428,150758,858.780029296875
1573086174.5620134,151276,858.780029296875
1573086367.3522422,157130,836.4500122070312
1573086383.3644726,157623,836.4500122070312
1573086469.1498327,160252,840.1599731445312
1573086552.9643886,162789,835.1699829101562
1573086700.1453836,167234,830.9400024414062
1573086847.7726002,171669,859.4400024414062
1573086891.1148956,172972,869.8400268554688
1573086895.1133945,173093,862.8599853515625
1573086910.5118072,173556,867.8599853515625
1573087080.5947418,178701,918.5900268554688
1573087230.4221442,183271,940.27001953125
1573087241.179549,183598,944.6799926757812
1573087327.4912145,186232,937.5599975585938
1573087357.6909082,187140,928.8200073242188
1573087463.5670006,190338,940.5499877929688
1573087625.698145,195297,949.0499877929688
1573087636.1198804,195619,957.5
1573087671.9700828,196726,933.0900268554688
1573087756.1007967,199287,912.3499755859375
1573087786.692459,200211,910.0499877929688
1573087825.8785129,201401,909.5700073242188
1573087979.9601302,206110,857.4299926757812
1573088066.7916188,208748,864.0800170898438
1573088107.486196,209988,869.5599975585938
1573088114.0823374,210191,875.4000244140625
1573088303.6690297,215953,875.6599731445312
1573088305.9334354,216023,875.6599731445312
1573088306.9635632,216052,875.6599731445312
1573088366.8823893,217867,887.3599853515625
1573088421.1193476,219514,903.9299926757812
1573088432.493028,219861,903.9299926757812
1573088445.657342,220265,903.9299926757812
1573088553.1124194,223537,930.3699951171875
1573088597.0649505,224845,950.4099731445312
1573088646.550417,226345,944.0399780273438
1573088681.4891922,227411,958.5999755859375
1573088743.1303313,229290,999.780029296875
1573088832.9899178,232060,1029.9300537109375
1573088934.9988704,235215,1014.0499877929688
1573089026.7363257,238047,1003.6699829101562
1573089068.566184,239338,998.3800048828125
1573089142.4990976,241629,1005.8800048828125
1573089165.519167,242341,1005.0900268554688
1573089286.0686905,246050,954.97998046875
1573089333.8278415,247507,935.2000122070312
1573089381.6526911,248960,936.1199951171875
1573089405.154544,249676,939.989990234375
1573089444.3054955,250869,944.8900146484375
1573089459.030596,251319,934.27001953125
1573089528.5386312,253439,940.2999877929688
1573089643.5326777,256945,999.8499755859375
1573089826.2265174,262512,1040.0799560546875
1573089828.9900439,262598,1040.0799560546875
1573090090.5820432,270593,1093.3199462890625
1573090099.3029315,270861,1093.3199462890625
1573090105.540348,271052,1109.3699951171875
1573090315.4134083,277439,1102.300048828125
1573090362.577984,278879,1120.719970703125
1573090368.1516776,279048,1120.719970703125
1573090580.7083995,285537,1086.449951171875
1573090902.537415,295408,1077.2900390625
1573090907.889359,295573,1067.8800048828125
1573091025.2726192,299168,1063.8299560546875
1573091035.6642683,299485,1074.18994140625
1573091330.6232927,308411,1025.800048828125
1573091350.3524976,309009,1033.5
1573091380.0722718,309916,1036.6700439453125
1573091524.2123055,314291,1073.8199462890625
1573091552.933395,315169,1078.550048828125
1573091693.8050458,319435,1127.06005859375
1573091710.5638216,319941,1127.06005859375
1573091758.2053986,321383,1106.93994140625
1573091853.5449154,324304,1141.27001953125
1573092041.0019624,330047,1147.72998046875
1573092050.232399,330331,1136.8699951171875
1573092071.0123358,330969,1133.8900146484375
1573092092.8023245,331638,1158.6199951171875
1573092146.056383,333257,1080.72998046875
1573092185.65627,334448,1052.199951171875
1573092248.993245,336392,1036.530029296875
1573092327.0344837,338736,1069.5799560546875
1573092332.036155,338890,1078.219970703125
1573092468.0755198,343065,1078.9300537109375
1573092636.6791372,348184,1034.2900390625
1573092675.2165735,349354,1051.050048828125
1573093017.5093563,359790,1062.18994140625
1573093167.153962,364334,1110.1500244140625
1573093298.2481892,368316,1125.7900390625
1573093536.5089343,375549,1159.219970703125
1573093675.688974,379828,1125.7099609375
1573093995.1194668,389615,1102.5699462890625
1573094047.773165,391221,1112.31005859375
1573094168.2393067,394913,1121.9100341796875
1573094190.904548,395606,1104.699951171875
1573094231.9255455,396859,1104.219970703125
1573094253.286819,397510,1107.6400146484375
1573094341.6738417,400198,1132.739990234375
1573094436.7323496,403110,1105.3199462890625
1573094525.9559345,405847,1110.25
1573094730.664244,412076,1163.9300537109375
1573094781.4815173,413610,1194.6300048828125
1573094828.1016378,415016,1203.3299560546875
1573094848.5605326,415636,1232.5
1573094863.9831827,416105,1204.68994140625
1573094965.377584,419187,1216.4000244140625
1573095041.8779697,421531,1213.8699951171875
1573095073.9869819,422506,1213.8699951171875
1573095176.160848,425618,1236.2900390625
1573095223.047595,427056,1232.469970703125
1573095322.7447429,430131,1139.1800537109375
1573095386.810987,432072,1144.2099609375
1573095521.5508482,436210,1193.5999755859375
1573095590.3883572,438308,1188.0799560546875
1573095607.4481657,438825,1188.8800048828125
1573095720.6185775,442250,1151.4599609375
1573095733.4317348,442636,1151.4599609375
1573095747.181832,443054,1133.0699462890625
1573095943.5661945,448997,1063.260009765625
1573096059.617137,452548,1095.280029296875
1573096161.6604106,455675,1099.56005859375
1573096252.2288888,458449,1178.1199951171875
1573096314.6488628,460366,1212.72998046875
1573096412.5683866,463333,1233.6500244140625
1573096534.3355849,467061,1228.6500244140625
1573096584.6248772,468600,1263.18994140625
1573096699.8367646,472160,1359.4100341796875
1573096715.514718,472648,1359.4100341796875
1573096807.4751754,475481,1366.489990234375
1573096845.670464,476663,1372.1800537109375
1573096853.2373493,476897,1372.1800537109375
1573096860.818975,477132,1378.0699462890625
1573096921.9867103,479039,1372.1600341796875
1573096925.9574862,479162,1372.1600341796875
1573097113.188077,484969,1357.239990234375
1573097163.5547454,486526,1373.1800537109375
1573097575.2573268,499118,1433.510009765625
1573097887.3095036,508732,1521.02001953125
1573097920.861518,509768,1504.25
1573097987.10548,511808,1537.3499755859375
1573098073.6625867,514460,1562.3399658203125
1573098143.7909682,516624,1568.31005859375
1573098153.8067267,516938,1577.8499755859375
1573098220.59289,519007,1565.4300537109375
1573098560.3096766,529413,1484.5699462890625
