Wall time,Step,Value
1574337246.5583942,35953,45.903846740722656
1574337763.6191123,58746,224.22784423828125
1574339572.568435,111323,740.77001953125
1574340788.7974155,146696,779.760009765625
1574341164.8041675,157623,816.1599731445312
1574341689.9769144,172972,842.6099853515625
1574343526.9001791,226345,885.6799926757812
1574343628.4386716,229290,888.4099731445312
1574344077.7102056,242341,910.6199951171875
1574344202.8028781,246050,914.5599975585938
1574344301.4803543,248960,926.52001953125
1574344767.763894,262512,977.9199829101562
1574345900.5031333,295408,906.6900024414062
1574346736.0217931,319941,992.8699951171875
1574348092.964896,359790,949.97998046875
1574348248.1845007,364334,890.3800048828125
1574348386.104748,368316,934.3499755859375
1574350625.964118,432072,934.489990234375
1574352184.5325527,477132,892.3900146484375
1574352255.3080502,479162,868.4600219726562
1574354090.2514868,531824,904.3699951171875
1574354369.28297,539935,879.469970703125
1574354697.4370728,549463,852.9500122070312
1574354706.7080836,549728,852.6900024414062
1574354965.6277306,557033,908.5
1574356108.5577788,589754,864.260009765625
1574356699.6478484,606798,865.22998046875
1574356981.0032206,614916,872.030029296875
1574357335.6436274,624597,809.0800170898438
1574358339.6525826,653686,901.3400268554688
1574358808.072957,667319,915.9099731445312
1574359288.300104,681411,858.27001953125
1574360892.191934,728593,848.280029296875
1574361402.2478993,743632,937.8300170898438
1574361449.6576922,745028,943.3900146484375
1574361573.0952084,748653,944.969970703125
1574363753.2514875,813050,847.3699951171875
1574363956.2000556,819063,889.1099853515625
1574365934.7019093,877645,797.5499877929688
1574366066.8477542,881572,787.0999755859375
1574366129.605807,883436,794.030029296875
1574366529.1254938,895344,839.3900146484375
1574367444.031072,922435,802.3300170898438
1574367458.68397,922868,797.510009765625
1574368209.9655983,945187,879.3499755859375
1574369475.9107444,982758,904.9600219726562
1574369805.4348073,992534,897.1400146484375
1574371789.6295848,1051534,850.7000122070312
1574372412.8253393,1070092,849.1500244140625
1574372567.232468,1074652,842.8800048828125
1574373783.6023095,1110807,981.3900146484375
1574374035.5184765,1118316,1024.280029296875
1574374616.851124,1135577,989.530029296875
1574374683.249799,1137550,988.3599853515625
1574376173.6439345,1181931,951.3499755859375
1574376410.1754346,1188947,958.8699951171875
1574378673.4592056,1256205,965.6300048828125
1574379682.971163,1286205,1043.1500244140625
1574380883.1114838,1321871,999.2000122070312
1574381087.1762686,1327949,930.0399780273438
1574382688.4342768,1375506,857.1599731445312
1574382785.681693,1378401,848.3599853515625
1574383213.044967,1391095,908.5800170898438
1574383521.865208,1400288,1034.8199462890625
1574383594.0890608,1402435,1031.3900146484375
1574383750.3684564,1407069,1039.31005859375
1574384220.49493,1421053,1164.0699462890625
1574384594.7876883,1432189,1199.5799560546875
1574385485.2524123,1458726,1150.8199462890625
1574386345.3016315,1484364,1047.2900390625
1574386754.0027456,1496416,1113.8399658203125
1574387136.2201102,1507789,1138.72998046875
1574388155.4456697,1538165,1073.97998046875
1574389210.9394152,1569645,1023.010009765625
1574390157.472579,1597964,880.0900268554688
1574391675.0676544,1643271,943.1099853515625
1574391907.9336905,1650090,930.1300048828125
1574392159.2438312,1657585,956.219970703125
1574392589.8760896,1670417,1048.3299560546875
1574393361.1244464,1693418,1084.6800537109375
1574393485.6465664,1697148,1012.77001953125
1574394719.377944,1733963,1064.0799560546875
1574395577.7887204,1759549,1125.9300537109375
1574396171.2304628,1777251,1077.050048828125
1574397247.9796786,1809375,1036.719970703125
1574397272.0710852,1810092,1036.280029296875
1574398943.1767516,1859886,936.1599731445312
1574399224.2082655,1868314,885.8499755859375
1574400359.947244,1902030,1066.949951171875
1574400767.7232866,1914146,998.2999877929688
1574400958.9267316,1919815,968.0399780273438
1574402851.61474,1976075,912.6799926757812
1574402984.9658363,1979930,895.5700073242188
1574403023.4579902,1981036,919.2899780273438
1574403252.9091938,1987788,967.8200073242188
1574403261.2314484,1988037,967.8200073242188
1574404107.032228,2013153,1060.6300048828125
1574405283.2931993,2048168,1022.1799926757812
1574406069.1995175,2071641,985.9199829101562
1574406075.9236846,2071843,982.1599731445312
1574406670.3522613,2089580,976.6799926757812
1574407438.0866063,2112405,1061.199951171875
1574407580.165626,2116634,1076.300048828125
1574407780.153762,2122610,1078.3299560546875
1574407991.7790685,2128935,1049.8699951171875
1574408284.756461,2137667,1063.93994140625
1574408735.5855248,2150977,1035.780029296875
1574408897.6392765,2155804,980.5499877929688
1574408942.9457562,2157148,1000.969970703125
1574409870.1407797,2184743,888.8599853515625
1574409968.751279,2187693,886.8900146484375
1574410646.02353,2207858,775.5999755859375
1574411522.3641198,2233952,1041.949951171875
1574411971.8087103,2247274,992.3599853515625
1574412120.508958,2251688,989.3200073242188
1574412536.4627824,2264083,998.7999877929688
1574412973.1887043,2277063,990.1799926757812
1574414128.7231507,2311372,1096.2900390625
1574414778.5449986,2330682,1101.1600341796875
1574414902.4795735,2334365,1077.780029296875
1574415137.6581483,2341377,1035.530029296875
1574415504.7747796,2352288,982.5399780273438
1574415901.1541402,2364072,893.2100219726562
1574415919.1792305,2364608,893.2100219726562
1574417676.7465818,2416838,911.9099731445312
1574419269.3082156,2464101,1065.4200439453125
1574419314.8518531,2465457,1055.5400390625
